,coddpto,departamento,codmunicipio,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_tha,Precipitación mm,Humedad %,Temperatura°C
2213,13,Bolívar,"13,268",el peñon,ahuyama,2020,10.0,10.0,120.0,12.0,104.0,92.0,35.0
2214,13,Bolívar,"13,268",el peñon,frijol,2020,8.0,8.0,7.0,1.0,104.0,92.0,35.0
2215,13,Bolívar,"13,268",el peñon,patilla,2020,5.0,5.0,150.0,30.0,104.0,92.0,35.0
2216,13,Bolívar,"13,268",el peñon,arroz,2020,20.0,20.0,77.0,4.0,104.0,92.0,35.0
2217,13,Bolívar,"13,268",el peñon,arroz,2020,20.0,20.0,77.0,4.0,104.0,92.0,35.0
2218,13,Bolívar,"13,268",el peñon,yuca,2020,110.0,110.0,1100.0,10.0,104.0,92.0,35.0
2219,13,Bolívar,"13,268",el peñon,aguacate,2020,9.0,9.0,107.0,12.0,104.0,92.0,35.0
2220,13,Bolívar,"13,268",el peñon,mango,2020,42.0,42.0,546.0,13.0,104.0,92.0,35.0
2221,13,Bolívar,"13,268",el peñon,palma de aceite,2020,2100.0,2100.0,4977.0,2.0,104.0,92.0,35.0
2222,13,Bolívar,"13,268",el peñon,piña,2020,278.0,278.0,3336.0,12.0,104.0,92.0,35.0
2223,13,Bolívar,"13,268",el peñon,platano,2020,158.0,158.0,632.0,4.0,104.0,92.0,35.0
2224,13,Bolívar,"13,300",hatillo de loba,maiz,2020,420.0,270.0,405.0,2.0,1904.0,79.0,36.0
2225,13,Bolívar,"13,300",hatillo de loba,ahuyama,2020,75.0,60.0,492.0,8.0,1904.0,79.0,36.0
2226,13,Bolívar,"13,300",hatillo de loba,yuca,2020,430.0,416.0,7405.0,18.0,1904.0,79.0,36.0
2227,13,Bolívar,"13,300",hatillo de loba,maiz,2020,460.0,460.0,552.0,1.0,1904.0,79.0,36.0
2228,13,Bolívar,"13,300",hatillo de loba,ahuyama,2020,75.0,75.0,600.0,8.0,1904.0,79.0,36.0
2229,13,Bolívar,"13,300",hatillo de loba,yuca,2020,0.0,0.0,0.0,0.0,1904.0,79.0,36.0
2230,13,Bolívar,"13,300",hatillo de loba,platano,2020,92.0,92.0,460.0,5.0,1904.0,79.0,36.0
2231,13,Bolívar,"13,417",magangue,arroz,2020,700.0,650.0,1625.0,3.0,1991.95,93.0,36.0
2232,13,Bolívar,"13,417",magangue,maiz,2020,1800.0,1750.0,2625.0,2.0,1991.95,93.0,36.0
2233,13,Bolívar,"13,417",magangue,arroz,2020,700.0,700.0,3150.0,5.0,1991.95,93.0,36.0
2234,13,Bolívar,"13,417",magangue,patilla,2020,200.0,200.0,3600.0,18.0,1991.95,93.0,36.0
2235,13,Bolívar,"13,417",magangue,ahuyama,2020,700.0,680.0,12240.0,18.0,1991.95,93.0,36.0
2236,13,Bolívar,"13,417",magangue,frijol,2020,150.0,150.0,150.0,1.0,1991.95,93.0,36.0
2237,13,Bolívar,"13,417",magangue,yuca,2020,600.0,580.0,5800.0,10.0,1991.95,93.0,36.0
2238,13,Bolívar,"13,417",magangue,arroz,2020,300.0,50.0,125.0,3.0,1991.95,93.0,36.0
2239,13,Bolívar,"13,417",magangue,arroz,2020,350.0,350.0,1575.0,5.0,1991.95,93.0,36.0
2240,13,Bolívar,"13,417",magangue,maiz,2020,1500.0,1150.0,1725.0,2.0,1991.95,93.0,36.0
2241,13,Bolívar,"13,417",magangue,yuca,2020,600.0,280.0,2800.0,10.0,1991.95,93.0,36.0
2242,13,Bolívar,"13,417",magangue,frijol,2020,150.0,94.0,94.0,1.0,1991.95,93.0,36.0
2243,13,Bolívar,"13,417",magangue,mango,2020,126.0,126.0,1890.0,15.0,1991.95,93.0,36.0
2244,13,Bolívar,"13,417",magangue,platano,2020,30.0,30.0,210.0,7.0,1991.95,93.0,36.0
2245,13,Bolívar,"13,433",mahates,arroz,2020,15.0,15.0,116.0,8.0,1459.7666666666667,100.0,34.0
2246,13,Bolívar,"13,433",mahates,maiz,2020,1540.0,1540.0,2310.0,2.0,1459.7666666666667,100.0,34.0
2247,13,Bolívar,"13,433",mahates,melon,2020,100.0,100.0,650.0,7.0,1459.7666666666667,100.0,34.0
2248,13,Bolívar,"13,433",mahates,aji,2020,70.0,70.0,364.0,5.0,1459.7666666666667,100.0,34.0
2249,13,Bolívar,"13,433",mahates,ñame,2020,350.0,250.0,3000.0,12.0,1459.7666666666667,100.0,34.0
2250,13,Bolívar,"13,433",mahates,yuca,2020,2240.0,1940.0,19400.0,10.0,1459.7666666666667,100.0,34.0
2251,13,Bolívar,"13,433",mahates,arroz,2020,0.0,0.0,0.0,0.0,1459.7666666666667,100.0,34.0
2252,13,Bolívar,"13,433",mahates,maiz,2020,1800.0,1800.0,2790.0,2.0,1459.7666666666667,100.0,34.0
2253,13,Bolívar,"13,433",mahates,melon,2020,100.0,100.0,650.0,7.0,1459.7666666666667,100.0,34.0
2254,13,Bolívar,"13,433",mahates,aji,2020,50.0,50.0,265.0,5.0,1459.7666666666667,100.0,34.0
2255,13,Bolívar,"13,433",mahates,yuca,2020,885.0,885.0,8850.0,10.0,1459.7666666666667,100.0,34.0
2256,13,Bolívar,"13,433",mahates,caña,2020,300.0,300.0,300.0,1.0,1459.7666666666667,100.0,34.0
2257,13,Bolívar,"13,433",mahates,citricos,2020,200.0,200.0,3000.0,15.0,1459.7666666666667,100.0,34.0
2258,13,Bolívar,"13,433",mahates,coco,2020,40.0,40.0,320.0,8.0,1459.7666666666667,100.0,34.0
2259,13,Bolívar,"13,433",mahates,mango,2020,350.0,250.0,3500.0,14.0,1459.7666666666667,100.0,34.0
2260,13,Bolívar,"13,433",mahates,palma de aceite,2020,2000.0,1500.0,5237.0,3.0,1459.7666666666667,100.0,34.0
2261,13,Bolívar,"13,433",mahates,platano,2020,500.0,500.0,6000.0,12.0,1459.7666666666667,100.0,34.0
2262,13,Bolívar,"13,440",margarita,maiz,2020,270.0,270.0,954.0,4.0,1475.0,86.0,36.0
2263,13,Bolívar,"13,440",margarita,yuca,2020,255.0,155.0,3750.0,24.0,1475.0,86.0,36.0
2264,13,Bolívar,"13,440",margarita,maiz,2020,270.0,270.0,918.0,3.0,1475.0,86.0,36.0
2265,13,Bolívar,"13,440",margarita,caña,2020,38.0,38.0,72.0,2.0,1475.0,86.0,36.0
2266,13,Bolívar,"13,440",margarita,naranja,2020,96.0,96.0,1728.0,18.0,1475.0,86.0,36.0
2267,13,Bolívar,"13,440",margarita,platano,2020,120.0,120.0,960.0,8.0,1475.0,86.0,36.0
2268,13,Bolívar,"13,442",maria la baja,arroz,2020,310.0,310.0,2046.0,7.0,1786.3777777777777,100.0,34.0
2269,13,Bolívar,"13,442",maria la baja,maiz,2020,3500.0,3500.0,14000.0,4.0,1786.3777777777777,100.0,34.0
2270,13,Bolívar,"13,442",maria la baja,maiz,2020,900.0,900.0,1800.0,2.0,1786.3777777777777,100.0,34.0
2271,13,Bolívar,"13,442",maria la baja,aji,2020,15.0,15.0,180.0,12.0,1786.3777777777777,100.0,34.0
2272,13,Bolívar,"13,442",maria la baja,ñame,2020,600.0,600.0,5400.0,9.0,1786.3777777777777,100.0,34.0
2273,13,Bolívar,"13,442",maria la baja,yuca,2020,800.0,800.0,6400.0,8.0,1786.3777777777777,100.0,34.0
2274,13,Bolívar,"13,442",maria la baja,arroz,2020,800.0,800.0,3520.0,4.0,1786.3777777777777,100.0,34.0
2275,13,Bolívar,"13,442",maria la baja,maiz,2020,3500.0,3500.0,14000.0,4.0,1786.3777777777777,100.0,34.0
2276,13,Bolívar,"13,442",maria la baja,maiz,2020,1200.0,1200.0,2400.0,2.0,1786.3777777777777,100.0,34.0
2277,13,Bolívar,"13,442",maria la baja,ñame,2020,400.0,400.0,3600.0,9.0,1786.3777777777777,100.0,34.0
2278,13,Bolívar,"13,442",maria la baja,yuca,2020,400.0,400.0,3200.0,8.0,1786.3777777777777,100.0,34.0
2279,13,Bolívar,"13,442",maria la baja,frijol,2020,20.0,20.0,40.0,2.0,1786.3777777777777,100.0,34.0
2280,13,Bolívar,"13,442",maria la baja,arroz,2020,500.0,500.0,1100.0,2.0,1786.3777777777777,100.0,34.0
2281,13,Bolívar,"13,442",maria la baja,cacao,2020,73.0,73.0,37.0,1.0,1786.3777777777777,100.0,34.0
2282,13,Bolívar,"13,442",maria la baja,palma de aceite,2020,6040.0,6040.0,26359.0,4.0,1786.3777777777777,100.0,34.0
2283,13,Bolívar,"13,442",maria la baja,platano,2020,600.0,600.0,4800.0,8.0,1786.3777777777777,100.0,34.0
2284,13,Bolívar,"13,468",mompos,maiz,2020,1000.0,900.0,2500.0,3.0,1937.075,86.5,36.0
2285,13,Bolívar,"13,468",mompos,ahuyama,2020,700.0,650.0,3000.0,5.0,1937.075,86.5,36.0
2286,13,Bolívar,"13,468",mompos,yuca,2020,500.0,450.0,3000.0,7.0,1937.075,86.5,36.0
2287,13,Bolívar,"13,468",mompos,patilla,2020,60.0,55.0,240.0,4.0,1937.075,86.5,36.0
2288,13,Bolívar,"13,468",mompos,maiz,2020,440.0,150.0,140.0,1.0,1937.075,86.5,36.0
2289,13,Bolívar,"13,468",mompos,ahuyama,2020,220.0,50.0,200.0,4.0,1937.075,86.5,36.0
2290,13,Bolívar,"13,468",mompos,yuca,2020,300.0,300.0,3000.0,10.0,1937.075,86.5,36.0
2291,13,Bolívar,"13,468",mompos,coco,2020,10.0,10.0,20.0,2.0,1937.075,86.5,36.0
2292,13,Bolívar,"13,468",mompos,mango,2020,55.0,30.0,120.0,4.0,1937.075,86.5,36.0
2293,13,Bolívar,"13,468",mompos,platano,2020,380.0,15.0,84.0,6.0,1937.075,86.5,36.0
2294,13,Bolívar,"13,468",mompos,naranja,2020,20.0,20.0,160.0,8.0,1937.075,86.5,36.0
2295,13,Bolívar,"13,468",mompos,limon,2020,10.0,10.0,70.0,7.0,1937.075,86.5,36.0
2296,13,Bolívar,"13,458",montecristo,arroz,2020,1200.0,1100.0,5362.0,5.0,555.0,98.0,34.0
2297,13,Bolívar,"13,458",montecristo,arroz,2020,950.0,800.0,5400.0,7.0,555.0,98.0,34.0
2298,13,Bolívar,"13,458",montecristo,maiz,2020,1550.0,1420.0,3550.0,3.0,555.0,98.0,34.0
2299,13,Bolívar,"13,458",montecristo,patilla,2020,150.0,135.0,8100.0,60.0,555.0,98.0,34.0
2300,13,Bolívar,"13,458",montecristo,aji,2020,50.0,45.0,450.0,10.0,555.0,98.0,34.0
2301,13,Bolívar,"13,458",montecristo,frijol,2020,45.0,40.0,280.0,7.0,555.0,98.0,34.0
2302,13,Bolívar,"13,458",montecristo,yuca,2020,410.0,405.0,6075.0,15.0,555.0,98.0,34.0
2303,13,Bolívar,"13,458",montecristo,arroz,2020,1300.0,1150.0,5606.0,5.0,555.0,98.0,34.0
2304,13,Bolívar,"13,458",montecristo,arroz,2020,950.0,650.0,4387.0,7.0,555.0,98.0,34.0
2305,13,Bolívar,"13,458",montecristo,maiz,2020,400.0,320.0,800.0,3.0,555.0,98.0,34.0
2306,13,Bolívar,"13,458",montecristo,patilla,2020,20.0,15.0,900.0,60.0,555.0,98.0,34.0
2307,13,Bolívar,"13,458",montecristo,aji,2020,45.0,40.0,400.0,10.0,555.0,98.0,34.0
2308,13,Bolívar,"13,458",montecristo,frijol,2020,41.0,41.0,287.0,7.0,555.0,98.0,34.0
2309,13,Bolívar,"13,458",montecristo,yuca,2020,170.0,140.0,2100.0,15.0,555.0,98.0,34.0
2310,13,Bolívar,"13,458",montecristo,cacao,2020,33.0,15.0,11.0,1.0,555.0,98.0,34.0
2311,13,Bolívar,"13,458",montecristo,platano,2020,175.0,120.0,900.0,8.0,555.0,98.0,34.0
2312,13,Bolívar,"13,458",montecristo,sacha inchi,2020,9.0,8.0,16.0,2.0,555.0,98.0,34.0
2313,13,Bolívar,"13,473",morales,arroz,2020,90.0,79.0,332.0,4.0,144.0,100.0,33.0
2314,13,Bolívar,"13,473",morales,maiz,2020,980.0,550.0,675.0,1.0,144.0,100.0,33.0
2315,13,Bolívar,"13,473",morales,frijol,2020,320.0,112.0,101.0,1.0,144.0,100.0,33.0
2316,13,Bolívar,"13,473",morales,yuca,2020,240.0,88.0,1223.0,14.0,144.0,100.0,33.0
2317,13,Bolívar,"13,473",morales,algodon,2020,30.0,11.0,32.0,3.0,144.0,100.0,33.0
2318,13,Bolívar,"13,473",morales,ahuyama,2020,220.0,130.0,988.0,8.0,144.0,100.0,33.0
2319,13,Bolívar,"13,473",morales,arroz,2020,85.0,55.0,215.0,4.0,144.0,100.0,33.0
2320,13,Bolívar,"13,473",morales,maiz,2020,740.0,260.0,380.0,1.0,144.0,100.0,33.0
2321,13,Bolívar,"13,473",morales,algodon,2020,25.0,25.0,68.0,3.0,144.0,100.0,33.0
2322,13,Bolívar,"13,473",morales,frijol,2020,420.0,126.0,122.0,1.0,144.0,100.0,33.0
2323,13,Bolívar,"13,473",morales,ahuyama,2020,190.0,140.0,1134.0,8.0,144.0,100.0,33.0
2324,13,Bolívar,"13,473",morales,yuca,2020,890.0,205.0,2395.0,12.0,144.0,100.0,33.0
2325,13,Bolívar,"13,473",morales,cacao,2020,137.0,77.0,62.0,1.0,144.0,100.0,33.0
2326,13,Bolívar,"13,473",morales,cafe,2020,101.0,81.0,65.0,1.0,144.0,100.0,33.0
2327,13,Bolívar,"13,473",morales,caña,2020,8.0,8.0,48.0,6.0,144.0,100.0,33.0
2328,13,Bolívar,"13,473",morales,palma de aceite,2020,1300.0,1300.0,4364.0,3.0,144.0,100.0,33.0
2329,13,Bolívar,"13,473",morales,platano,2020,200.0,200.0,1200.0,6.0,144.0,100.0,33.0
2339,13,Bolívar,"13,549",pinillos,arroz,2020,450.0,390.0,780.0,2.0,2324.45,84.0,36.0
2340,13,Bolívar,"13,549",pinillos,arroz,2020,260.0,255.0,982.0,4.0,2324.45,84.0,36.0
2341,13,Bolívar,"13,549",pinillos,maiz,2020,1650.0,1650.0,3300.0,2.0,2324.45,84.0,36.0
2342,13,Bolívar,"13,549",pinillos,ahuyama,2020,180.0,180.0,2880.0,16.0,2324.45,84.0,36.0
2343,13,Bolívar,"13,549",pinillos,yuca,2020,307.0,287.0,3444.0,12.0,2324.45,84.0,36.0
2344,13,Bolívar,"13,549",pinillos,arroz,2020,250.0,170.0,340.0,2.0,2324.45,84.0,36.0
2345,13,Bolívar,"13,549",pinillos,arroz,2020,260.0,174.0,670.0,4.0,2324.45,84.0,36.0
2346,13,Bolívar,"13,549",pinillos,maiz,2020,700.0,298.0,566.0,2.0,2324.45,84.0,36.0
2347,13,Bolívar,"13,549",pinillos,ahuyama,2020,205.0,203.0,2944.0,15.0,2324.45,84.0,36.0
2348,13,Bolívar,"13,549",pinillos,yuca,2020,358.0,350.0,4200.0,12.0,2324.45,84.0,36.0
2349,13,Bolívar,"13,549",pinillos,ajonjoli,2020,4.0,0.0,0.0,0.0,2324.45,84.0,36.0
2350,13,Bolívar,"13,549",pinillos,cacao,2020,500.0,487.0,292.0,1.0,2324.45,84.0,36.0
2351,13,Bolívar,"13,549",pinillos,coco,2020,4.0,4.0,0.0,0.0,2324.45,84.0,36.0
2352,13,Bolívar,"13,549",pinillos,mango,2020,23.0,20.0,400.0,20.0,2324.45,84.0,36.0
2353,13,Bolívar,"13,549",pinillos,platano,2020,585.0,570.0,3420.0,6.0,2324.45,84.0,36.0
2354,13,Bolívar,"13,580",regidor,maiz,2020,990.0,990.0,1980.0,2.0,1999.0,96.0,34.0
2355,13,Bolívar,"13,580",regidor,yuca,2020,400.0,395.0,2765.0,7.0,1999.0,96.0,34.0
2356,13,Bolívar,"13,580",regidor,frijol,2020,8.0,8.0,16.0,2.0,1999.0,96.0,34.0
2357,13,Bolívar,"13,580",regidor,patilla,2020,120.0,100.0,1800.0,18.0,1999.0,96.0,34.0
2358,13,Bolívar,"13,580",regidor,arroz,2020,270.0,270.0,1515.0,6.0,1999.0,96.0,34.0
2359,13,Bolívar,"13,580",regidor,maiz,2020,990.0,660.0,1320.0,2.0,1999.0,96.0,34.0
2360,13,Bolívar,"13,580",regidor,yuca,2020,200.0,200.0,1400.0,7.0,1999.0,96.0,34.0
2361,13,Bolívar,"13,580",regidor,ahuyama,2020,70.0,40.0,480.0,12.0,1999.0,96.0,34.0
2362,13,Bolívar,"13,580",regidor,patilla,2020,80.0,50.0,900.0,18.0,1999.0,96.0,34.0
2363,13,Bolívar,"13,580",regidor,frijol,2020,30.0,29.0,29.0,1.0,1999.0,96.0,34.0
2364,13,Bolívar,"13,580",regidor,melon,2020,20.0,10.0,80.0,8.0,1999.0,96.0,34.0
2365,13,Bolívar,"13,580",regidor,ahuyama,2020,70.0,70.0,840.0,12.0,1999.0,96.0,34.0
2366,13,Bolívar,"13,580",regidor,caña,2020,2.0,2.0,10.0,5.0,1999.0,96.0,34.0
2367,13,Bolívar,"13,580",regidor,palma de aceite,2020,5584.0,5584.0,24369.0,4.0,1999.0,96.0,34.0
2368,13,Bolívar,"13,580",regidor,piña,2020,2.0,2.0,20.0,14.0,1999.0,96.0,34.0
2369,13,Bolívar,"13,580",regidor,platano,2020,150.0,150.0,1800.0,12.0,1999.0,96.0,34.0
2370,13,Bolívar,"13,600",rio viejo,maiz,2020,520.0,350.0,875.0,3.0,211.0,97.0,34.0
2371,13,Bolívar,"13,600",rio viejo,patilla,2020,20.0,18.0,540.0,30.0,211.0,97.0,34.0
2372,13,Bolívar,"13,600",rio viejo,yuca,2020,300.0,280.0,5600.0,20.0,211.0,97.0,34.0
2373,13,Bolívar,"13,600",rio viejo,maiz,2020,600.0,250.0,625.0,3.0,211.0,97.0,34.0
2374,13,Bolívar,"13,600",rio viejo,palma de aceite,2020,6882.0,4320.0,16416.0,4.0,211.0,97.0,34.0
2375,13,Bolívar,"13,620",san cristobal,maiz,2020,100.0,90.0,76.0,1.0,116.0,97.0,36.0
2376,13,Bolívar,"13,620",san cristobal,yuca,2020,100.0,90.0,1440.0,16.0,116.0,97.0,36.0
2377,13,Bolívar,"13,620",san cristobal,maiz,2020,100.0,18.0,15.0,1.0,116.0,97.0,36.0
2378,13,Bolívar,"13,620",san cristobal,frijol,2020,40.0,40.0,80.0,2.0,116.0,97.0,36.0
2379,13,Bolívar,"13,620",san cristobal,melon,2020,30.0,30.0,900.0,30.0,116.0,97.0,36.0
2380,13,Bolívar,"13,620",san cristobal,limon,2020,0.0,0.0,0.0,0.0,116.0,97.0,36.0
2381,13,Bolívar,"13,620",san cristobal,mango,2020,57.0,37.0,570.0,10.0,116.0,97.0,36.0
2382,13,Bolívar,"13,620",san cristobal,platano,2020,22.0,22.0,176.0,8.0,116.0,97.0,36.0
2402,13,Bolívar,"13,654",san jacinto,arroz,2020,250.0,250.0,275.0,1.0,2037.0,95.0,35.0
2403,13,Bolívar,"13,654",san jacinto,maiz,2020,350.0,350.0,700.0,2.0,2037.0,95.0,35.0
2404,13,Bolívar,"13,654",san jacinto,aji,2020,150.0,150.0,600.0,4.0,2037.0,95.0,35.0
2405,13,Bolívar,"13,654",san jacinto,frijol,2020,50.0,50.0,140.0,3.0,2037.0,95.0,35.0
2406,13,Bolívar,"13,654",san jacinto,ñame,2020,3500.0,3500.0,52500.0,15.0,2037.0,95.0,35.0
2407,13,Bolívar,"13,654",san jacinto,tabaco,2020,50.0,50.0,100.0,2.0,2037.0,95.0,35.0
2408,13,Bolívar,"13,654",san jacinto,yuca,2020,2500.0,2500.0,30000.0,12.0,2037.0,95.0,35.0
2409,13,Bolívar,"13,654",san jacinto,aji,2020,160.0,160.0,800.0,5.0,2037.0,95.0,35.0
2410,13,Bolívar,"13,654",san jacinto,maiz,2020,70.0,70.0,210.0,3.0,2037.0,95.0,35.0
2411,13,Bolívar,"13,654",san jacinto,ajonjoli,2020,90.0,90.0,90.0,1.0,2037.0,95.0,35.0
2412,13,Bolívar,"13,654",san jacinto,patilla,2020,6.0,6.0,90.0,15.0,2037.0,95.0,35.0
2413,13,Bolívar,"13,654",san jacinto,berenjena,2020,3.0,3.0,36.0,12.0,2037.0,95.0,35.0
2414,13,Bolívar,"13,654",san jacinto,tomate,2020,6.0,6.0,60.0,10.0,2037.0,95.0,35.0
2415,13,Bolívar,"13,654",san jacinto,batata,2020,6.0,6.0,48.0,8.0,2037.0,95.0,35.0
2416,13,Bolívar,"13,654",san jacinto,ahuyama,2020,15.0,15.0,105.0,7.0,2037.0,95.0,35.0
2417,13,Bolívar,"13,654",san jacinto,achiote,2020,12.0,12.0,24.0,2.0,2037.0,95.0,35.0
2418,13,Bolívar,"13,654",san jacinto,maiz,2020,2800.0,2800.0,5600.0,2.0,2037.0,95.0,35.0
2419,13,Bolívar,"13,654",san jacinto,arroz,2020,180.0,180.0,198.0,1.0,2037.0,95.0,35.0
2420,13,Bolívar,"13,654",san jacinto,frijol,2020,70.0,70.0,196.0,3.0,2037.0,95.0,35.0
2421,13,Bolívar,"13,654",san jacinto,ajonjoli,2020,120.0,120.0,120.0,1.0,2037.0,95.0,35.0
2422,13,Bolívar,"13,654",san jacinto,ñame,2020,170.0,170.0,2550.0,15.0,2037.0,95.0,35.0
2423,13,Bolívar,"13,654",san jacinto,yuca,2020,450.0,450.0,5400.0,12.0,2037.0,95.0,35.0
2424,13,Bolívar,"13,654",san jacinto,maiz,2020,150.0,150.0,450.0,3.0,2037.0,95.0,35.0
2425,13,Bolívar,"13,654",san jacinto,aji,2020,120.0,120.0,600.0,5.0,2037.0,95.0,35.0
2426,13,Bolívar,"13,654",san jacinto,aguacate,2020,300.0,280.0,4200.0,15.0,2037.0,95.0,35.0
2427,13,Bolívar,"13,654",san jacinto,cacao,2020,241.0,241.0,96.0,0.0,2037.0,95.0,35.0
2428,13,Bolívar,"13,654",san jacinto,cafe,2020,49.0,30.0,30.0,1.0,2037.0,95.0,35.0
2429,13,Bolívar,"13,654",san jacinto,caña,2020,50.0,50.0,100.0,2.0,2037.0,95.0,35.0
2430,13,Bolívar,"13,654",san jacinto,platano,2020,600.0,500.0,2000.0,4.0,2037.0,95.0,35.0
2431,13,Bolívar,"13,654",san jacinto,palma de aceite,2020,150.0,150.0,491.0,3.0,2037.0,95.0,35.0
2432,13,Bolívar,"13,654",san jacinto,citricos,2020,15.0,15.0,165.0,11.0,2037.0,95.0,35.0
2433,13,Bolívar,"13,654",san jacinto,papaya,2020,7.0,7.0,350.0,50.0,2037.0,95.0,35.0
2434,13,Bolívar,"13,654",san jacinto,mango,2020,25.0,25.0,100.0,4.0,2037.0,95.0,35.0
2435,13,Bolívar,"13,654",san jacinto,mango,2020,2.0,2.0,12.0,6.0,2037.0,95.0,35.0
2470,13,Bolívar,"13,670",san pablo,arroz,2020,970.0,920.0,4600.0,5.0,2615.6,99.0,34.0
2471,13,Bolívar,"13,670",san pablo,arroz,2020,0.0,0.0,0.0,0.0,2615.6,99.0,34.0
2472,13,Bolívar,"13,670",san pablo,maiz,2020,1120.0,1008.0,1310.0,1.0,2615.6,99.0,34.0
2473,13,Bolívar,"13,670",san pablo,patilla,2020,20.0,20.0,300.0,15.0,2615.6,99.0,34.0
2474,13,Bolívar,"13,670",san pablo,yuca,2020,780.0,780.0,11700.0,15.0,2615.6,99.0,34.0
2475,13,Bolívar,"13,670",san pablo,arroz,2020,500.0,475.0,2375.0,5.0,2615.6,99.0,34.0
2476,13,Bolívar,"13,670",san pablo,arroz,2020,0.0,0.0,0.0,0.0,2615.6,99.0,34.0
2477,13,Bolívar,"13,670",san pablo,maiz,2020,800.0,800.0,1040.0,1.0,2615.6,99.0,34.0
2478,13,Bolívar,"13,670",san pablo,patilla,2020,20.0,20.0,300.0,15.0,2615.6,99.0,34.0
2479,13,Bolívar,"13,670",san pablo,ñame,2020,10.0,10.0,60.0,6.0,2615.6,99.0,34.0
2480,13,Bolívar,"13,670",san pablo,frijol,2020,2.0,2.0,1.0,1.0,2615.6,99.0,34.0
2481,13,Bolívar,"13,670",san pablo,cacao,2020,1200.0,800.0,640.0,1.0,2615.6,99.0,34.0
2482,13,Bolívar,"13,670",san pablo,palma de aceite,2020,8796.0,8076.0,18074.0,2.0,2615.6,99.0,34.0
2483,13,Bolívar,"13,670",san pablo,platano,2020,855.0,855.0,17100.0,20.0,2615.6,99.0,34.0
2484,13,Bolívar,"13,670",san pablo,guanabana,2020,2.0,0.0,0.0,0.0,2615.6,99.0,34.0
2485,13,Bolívar,"13,670",san pablo,naranja,2020,6.0,0.0,0.0,0.0,2615.6,99.0,34.0
2486,13,Bolívar,"13,670",san pablo,caña,2020,30.0,0.0,0.0,0.0,2615.6,99.0,34.0
2487,13,Bolívar,"13,673",santa catalina,maiz,2020,500.0,500.0,500.0,1.0,230.0,76.79946524064171,31.0
2488,13,Bolívar,"13,673",santa catalina,melon,2020,12.0,12.0,312.0,26.0,230.0,76.79946524064171,31.0
2489,13,Bolívar,"13,673",santa catalina,frijol,2020,6.0,5.0,5.0,1.0,230.0,76.79946524064171,31.0
2490,13,Bolívar,"13,673",santa catalina,ñame,2020,120.0,110.0,1100.0,10.0,230.0,76.79946524064171,31.0
2491,13,Bolívar,"13,673",santa catalina,yuca,2020,300.0,300.0,1500.0,5.0,230.0,76.79946524064171,31.0
2492,13,Bolívar,"13,673",santa catalina,maiz,2020,650.0,390.0,390.0,1.0,230.0,76.79946524064171,31.0
2493,13,Bolívar,"13,673",santa catalina,melon,2020,15.0,2.0,52.0,26.0,230.0,76.79946524064171,31.0
2494,13,Bolívar,"13,673",santa catalina,frijol,2020,20.0,10.0,10.0,1.0,230.0,76.79946524064171,31.0
2495,13,Bolívar,"13,673",santa catalina,ahuyama,2020,20.0,2.0,24.0,12.0,230.0,76.79946524064171,31.0
2496,13,Bolívar,"13,673",santa catalina,ñame,2020,4.0,4.0,40.0,10.0,230.0,76.79946524064171,31.0
2497,13,Bolívar,"13,673",santa catalina,yuca,2020,350.0,300.0,3000.0,10.0,230.0,76.79946524064171,31.0
2498,13,Bolívar,"13,673",santa catalina,aguacate,2020,4.0,3.0,6.0,2.0,230.0,76.79946524064171,31.0
2499,13,Bolívar,"13,673",santa catalina,coco,2020,7.0,7.0,25.0,4.0,230.0,76.79946524064171,31.0
2500,13,Bolívar,"13,673",santa catalina,guanabana,2020,19.0,19.0,209.0,11.0,230.0,76.79946524064171,31.0
2501,13,Bolívar,"13,673",santa catalina,limon,2020,8.0,4.0,56.0,14.0,230.0,76.79946524064171,31.0
2502,13,Bolívar,"13,673",santa catalina,mango,2020,263.0,253.0,4554.0,18.0,230.0,76.79946524064171,31.0
2503,13,Bolívar,"13,673",santa catalina,palma de aceite,2020,185.0,185.0,565.0,3.0,230.0,76.79946524064171,31.0
2504,13,Bolívar,"13,673",santa catalina,platano,2020,42.0,42.0,294.0,7.0,230.0,76.79946524064171,31.0
2505,13,Bolívar,"13,683",santa rosa,maiz,2020,337.0,240.0,288.0,1.0,248.0,100.0,32.0
2506,13,Bolívar,"13,683",santa rosa,melon,2020,8.0,5.0,30.0,6.0,248.0,100.0,32.0
2507,13,Bolívar,"13,683",santa rosa,patilla,2020,6.0,2.0,18.0,9.0,248.0,100.0,32.0
2508,13,Bolívar,"13,683",santa rosa,berenjena,2020,73.0,28.0,252.0,9.0,248.0,100.0,32.0
2509,13,Bolívar,"13,683",santa rosa,frijol,2020,24.0,16.0,22.0,1.0,248.0,100.0,32.0
2510,13,Bolívar,"13,683",santa rosa,ñame,2020,30.0,22.0,198.0,9.0,248.0,100.0,32.0
2511,13,Bolívar,"13,683",santa rosa,yuca,2020,325.0,200.0,3600.0,18.0,248.0,100.0,32.0
2512,13,Bolívar,"13,683",santa rosa,arroz,2020,10.0,6.0,10.0,2.0,248.0,100.0,32.0
2513,13,Bolívar,"13,683",santa rosa,maiz,2020,150.0,60.0,60.0,1.0,248.0,100.0,32.0
